report_date,account_id,campaign_id,impressions,clicks,costs,conversions
2020-04-04 00:00:00,1001388197,30411164,2210,0,0.0,0
2020-04-04 00:00:00,1001388197,30411163,282648,142,10907.485,1
2020-04-04 00:00:00,1001289337,24471016,33,0,0.0,0
2020-04-04 00:00:00,1001388197,30411164,2173,2,134.313,0
2020-04-04 00:00:00,1001289337,28439198,227,1,145.658,0
2020-04-04 00:00:00,1001396452,30299635,326,1,24.63,0
2020-04-04 00:00:00,1001396452,30299635,965,2,96.86,0
2020-04-04 00:00:00,1001396452,30299635,1295,2,203.515,0
2020-04-04 00:00:00,1001396452,30117280,7338,3,128.208,0
2020-04-04 00:00:00,1001718067,30376558,273,0,0.0,0
2020-04-04 00:00:00,1001289337,24471016,183,0,0.0,0
2020-04-04 00:00:00,1001289337,24471016,542,2,321.016,0
2020-04-04 00:00:00,1001388197,30411164,1179,2,827.562,0
2020-04-04 00:00:00,1001388197,30411163,31525,14,983.123,0
2020-04-04 00:00:00,1001289337,24471016,191,0,0.0,0
2020-04-04 00:00:00,1001388197,30411163,32189,21,1590.853,1
2020-04-04 00:00:00,1001289337,28439198,805,2,240.287,0
2020-04-04 00:00:00,1001289337,24471016,165,0,0.0,0
2020-04-04 00:00:00,1001854178,30451316,430,3,1164.136,0
2020-04-04 00:00:00,1001289337,24471016,2827,1,150.241,1
2020-04-04 00:00:00,1001289337,24471016,23,0,0.0,0
2020-04-04 00:00:00,1001388197,30411164,4565,5,479.522,0
2020-04-04 00:00:00,1001289337,28439198,1132,7,1494.782,0
2020-04-04 00:00:00,1001289337,28439198,697,2,448.462,0
2020-04-04 00:00:00,1001289337,28439198,37,0,0.0,0
2020-04-04 00:00:00,1001388197,30411163,84704,74,7249.546,1
2020-04-04 00:00:00,1001289337,30161119,76,1,42.966,0
2020-04-04 00:00:00,1001289337,24471016,75,0,0.0,0
2020-04-04 00:00:00,1001854178,30451318,1112,1,389.323,0
2020-04-04 00:00:00,1001388197,30411163,11053,2,335.049,0
2020-04-04 00:00:00,1001396452,30279304,697,2,81.426,0
2020-04-04 00:00:00,1001388197,30411164,1787,2,217.1,0
2020-04-04 00:00:00,1001289337,30161119,479,3,379.707,0
2020-04-04 00:00:00,1001854178,30451319,9514,11,2092.664,0
2020-04-04 00:00:00,1001396452,30136449,188,0,0.0,0
2020-04-04 00:00:00,1001396452,30136449,613,1,65.752,0
2020-04-04 00:00:00,1001289337,26114546,884,8,1510.876,0
2020-04-04 00:00:00,1001396452,30413683,4522,9,362.858,0
2020-04-04 00:00:00,1001388197,30411164,394,0,0.0,0
2020-04-04 00:00:00,1001289337,26114546,840,14,1282.213,3
2020-04-04 00:00:00,1001289337,24471016,851,0,0.0,0
2020-04-04 00:00:00,1001396452,30145511,5072,1,88.333,0
2020-04-04 00:00:00,1001289337,24471016,124,0,0.0,0
2020-04-04 00:00:00,1001396452,30279305,859,4,357.774,0
2020-04-04 00:00:00,1001396452,30145511,2124,4,361.496,0
2020-04-04 00:00:00,1001718067,30376558,1762,1,14.24,0
2020-04-04 00:00:00,1001388197,30411164,1800,0,0.0,0
2020-04-04 00:00:00,1001289337,24471017,280,0,0.0,0
2020-04-04 00:00:00,1001289337,24471016,716,0,0.0,0
2020-04-04 00:00:00,1001289337,24471016,2926,1,322.206,0
2020-04-04 00:00:00,1001854178,30451316,1703,9,1411.018,0
2020-04-04 00:00:00,1001289337,24471016,68,0,0.0,0
2020-04-04 00:00:00,1001854178,30451316,437,0,0.0,0
2020-04-04 00:00:00,1001289337,24471016,57,0,0.0,0
2020-04-04 00:00:00,1001289337,28439198,398,0,0.0,0
2020-04-04 00:00:00,1001289337,24471016,2863,3,301.384,0
2020-04-04 00:00:00,1001396452,30279304,867,3,290.954,0
2020-04-04 00:00:00,1001289337,24471016,13,0,0.0,0
2020-04-04 00:00:00,1001396452,30279304,1539,3,250.337,0
2020-04-04 00:00:00,1001396452,30279304,2735,2,89.726,0
2020-04-04 00:00:00,1001718067,30376558,58905,31,642.897,0
2020-04-04 00:00:00,1001854178,30451316,1791,7,1482.465,0
2020-04-04 00:00:00,1001289337,24471016,74,0,0.0,0
2020-04-04 00:00:00,1001289337,24471016,4695,1,178.963,0
2020-04-04 00:00:00,1001396452,30299635,1401,1,101.666,0
2020-04-05 00:00:00,1001388197,30411163,83267,16,2144.282,0
2020-04-05 00:00:00,1001388197,30411164,2069,0,0.0,0
2020-04-05 00:00:00,1001388197,30411163,31320,17,1601.245,0
2020-04-05 00:00:00,1001388197,30411163,397215,240,18837.378,1
2020-04-05 00:00:00,1001289337,28439198,422,5,627.316,0
2020-04-05 00:00:00,1001396452,30279304,1259,4,169.609,0
2020-04-05 00:00:00,1001289337,26114546,1322,2,202.641,0
2020-04-05 00:00:00,1001289337,24471016,830,1,177.154,0
2020-04-05 00:00:00,1001289337,24471017,1139,4,170.091,1
2020-04-05 00:00:00,1001854178,30451316,1524,4,465.803,0
2020-04-05 00:00:00,1001396452,30279304,203,0,0.0,0
2020-04-05 00:00:00,1001396452,30279304,1545,6,281.529,0
2020-04-05 00:00:00,1001289337,28439198,17,0,0.0,0
2020-04-05 00:00:00,1001289337,24471017,9730,9,261.841,0
2020-04-05 00:00:00,1001854178,30451318,1200,2,684.468,0
2020-04-05 00:00:00,1001396452,30279306,2497,0,0.0,0
2020-04-05 00:00:00,1001396452,30417042,3250,4,243.095,0
2020-04-05 00:00:00,1001289337,24471016,294,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,647,0,0.0,0
2020-04-05 00:00:00,1001388197,30411163,53977,38,3317.491,0
2020-04-05 00:00:00,1001388197,30411164,400,0,0.0,0
2020-04-05 00:00:00,1001388197,30411164,2010,2,145.958,0
2020-04-05 00:00:00,1001388197,30411164,2223,3,291.665,0
2020-04-05 00:00:00,1001289337,28439198,90,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,98,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,332,0,0.0,0
2020-04-05 00:00:00,1001289337,28439198,583,3,619.684,0
2020-04-05 00:00:00,1001396452,30354006,818,0,0.0,0
2020-04-05 00:00:00,1001854178,30451318,2396,5,889.981,0
2020-04-05 00:00:00,1001289337,24471016,409,0,0.0,0
2020-04-05 00:00:00,1001289337,24471017,272,0,0.0,0
2020-04-05 00:00:00,1001289337,28439198,258,2,413.474,0
2020-04-05 00:00:00,1001289337,26114546,882,11,1412.271,1
2020-04-05 00:00:00,1001289337,24471016,560,2,205.353,1
2020-04-05 00:00:00,1001289337,24471016,344,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,2522,0,0.0,0
2020-04-05 00:00:00,1001718067,30376558,73018,23,480.266,0
2020-04-05 00:00:00,1001289337,24471016,570,0,0.0,0
2020-04-05 00:00:00,1001854178,30451316,462,1,109.068,0
2020-04-05 00:00:00,1001388197,30411164,4624,4,335.184,0
2020-04-05 00:00:00,1001388197,30411164,2184,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,98,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,7112,0,0.0,0
2020-04-05 00:00:00,1001388197,30411163,5004,0,0.0,0
2020-04-05 00:00:00,1001289337,28439198,85,0,0.0,0
2020-04-05 00:00:00,1001388197,30411163,7298,0,0.0,0
2020-04-05 00:00:00,1001388197,30411163,7680,2,146.183,0
2020-04-05 00:00:00,1001289337,28439198,96,0,0.0,0
2020-04-05 00:00:00,1001289337,28439198,329,1,296.929,0
2020-04-05 00:00:00,1001388197,30411163,36594,38,4016.27,0
2020-04-05 00:00:00,1001396452,30279305,613,0,0.0,0
2020-04-05 00:00:00,1001289337,28439198,560,5,693.113,0
2020-04-05 00:00:00,1001289337,24471017,340,2,106.157,0
2020-04-05 00:00:00,1001289337,28439198,17,0,0.0,0
2020-04-05 00:00:00,1001396452,30417042,3363,4,207.747,0
2020-04-05 00:00:00,1001289337,24471017,1536,2,52.14,0
2020-04-05 00:00:00,1001289337,24471016,1011,1,39.224,0
2020-04-05 00:00:00,1001396452,30417042,4322,5,264.181,0
2020-04-05 00:00:00,1001718067,30376558,3479,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,164,0,0.0,0
2020-04-05 00:00:00,1001388197,30411164,83,0,0.0,0
2020-04-05 00:00:00,1001718067,30376558,26717,19,297.662,0
2020-04-05 00:00:00,1001289337,24471016,10418,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,58,0,0.0,0
2020-04-05 00:00:00,1001396452,30354006,2092,0,0.0,0
2020-04-05 00:00:00,1001396452,30279304,516,0,0.0,0
2020-04-05 00:00:00,1001396452,30279304,413,1,47.575,0
2020-04-05 00:00:00,1001396452,30279304,306,1,50.118,0
2020-04-05 00:00:00,1001718067,30376558,106329,70,1734.481,5
2020-04-05 00:00:00,1001718067,30376558,2092,0,0.0,0
2020-04-05 00:00:00,1001289337,24471017,2316,7,290.643,0
2020-04-05 00:00:00,1001289337,24471016,18,0,0.0,0
2020-04-05 00:00:00,1001388197,30411164,984,1,437.38,0
2020-04-05 00:00:00,1001289337,24471016,34,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,291,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,2913,2,743.168,0
2020-04-05 00:00:00,1001388197,30411163,67269,20,1299.65,0
2020-04-05 00:00:00,1001854178,30451318,1198,1,135.227,0
2020-04-05 00:00:00,1001396452,30279304,208,1,35.976,0
2020-04-05 00:00:00,1001289337,28439198,430,1,256.702,0
2020-04-05 00:00:00,1001396452,30279304,302,1,28.353,0
2020-04-05 00:00:00,1001289337,28439198,496,3,432.58,0
2020-04-05 00:00:00,1001396452,30279304,1446,3,181.422,0
2020-04-05 00:00:00,1001289337,30161119,89,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,12,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,815,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,128,0,0.0,0
2020-04-05 00:00:00,1001396452,30279304,1289,0,0.0,0
2020-04-05 00:00:00,1001396452,30279304,106,0,0.0,0
2020-04-05 00:00:00,1001388197,30411164,561,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,123,0,0.0,0
2020-04-05 00:00:00,1001289337,28439198,1063,5,884.49,0
2020-04-05 00:00:00,1001289337,24471016,468,0,0.0,0
2020-04-05 00:00:00,1001289337,24471017,229,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,4285,1,163.864,1
2020-04-05 00:00:00,1001388197,30411164,496,0,0.0,0
2020-04-05 00:00:00,1001396452,30279305,247,0,0.0,0
2020-04-05 00:00:00,1001396452,30117280,55841,15,690.474,0
2020-04-05 00:00:00,1001396452,30279304,550,2,170.322,0
2020-04-05 00:00:00,1001396452,30279304,489,2,135.763,0
2020-04-05 00:00:00,1001854178,30451317,10507,11,2107.107,1
2020-04-05 00:00:00,1001388197,30411163,7729,1,23.118,0
2020-04-05 00:00:00,1001388197,30411163,5829,1,103.312,0
2020-04-05 00:00:00,1001289337,24471016,407,1,72.225,0
2020-04-05 00:00:00,1001396452,30299635,1640,0,0.0,0
2020-04-05 00:00:00,1001396452,30279305,810,1,15.014,0
2020-04-05 00:00:00,1001396452,30413682,889,2,162.346,0
2020-04-05 00:00:00,1001718067,30376558,1686,1,38.187,0
2020-04-05 00:00:00,1001718067,30376558,14852,4,141.008,0
2020-04-05 00:00:00,1001289337,28439198,21,0,0.0,0
2020-04-05 00:00:00,1001396452,30145511,3455,4,387.902,0
2020-04-05 00:00:00,1001718067,30376558,1911,2,33.232,0
2020-04-05 00:00:00,1001718067,30376558,1179,0,0.0,0
2020-04-05 00:00:00,1001718067,30376558,2958,1,38.582,0
2020-04-05 00:00:00,1001289337,24471016,599,0,0.0,0
2020-04-05 00:00:00,1001396452,30279305,292,0,0.0,0
2020-04-05 00:00:00,1001396452,30279304,105,0,0.0,0
2020-04-05 00:00:00,1001396452,30279305,365,1,108.478,0
2020-04-05 00:00:00,1001289337,24471016,82,0,0.0,0
2020-04-05 00:00:00,1001289337,28439198,520,1,158.285,0
2020-04-05 00:00:00,1001289337,24471016,5762,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,91,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,9,0,0.0,0
2020-04-05 00:00:00,1001396452,30279304,841,9,544.267,0
2020-04-05 00:00:00,1001396452,30354006,6894,8,731.808,0
2020-04-05 00:00:00,1001396452,30279304,658,1,37.219,0
2020-04-05 00:00:00,1001396452,30279304,502,1,55.904,0
2020-04-05 00:00:00,1001289337,24471016,253,0,0.0,0
2020-04-05 00:00:00,1001396452,30136449,363,3,149.739,0
2020-04-05 00:00:00,1001396452,30279304,216,1,91.635,0
2020-04-05 00:00:00,1001854178,30451316,1554,6,1286.526,0
2020-04-05 00:00:00,1001388197,30411164,579,0,0.0,0
2020-04-05 00:00:00,1001718067,30376558,38427,21,401.057,0
2020-04-05 00:00:00,1001854178,30451316,448,1,281.856,0
2020-04-05 00:00:00,1001396452,30417042,2851,3,281.239,0
2020-04-05 00:00:00,1001289337,28439198,34,0,0.0,0
2020-04-05 00:00:00,1001289337,28439198,431,5,894.055,1
2020-04-05 00:00:00,1001289337,24471016,346,0,0.0,0
2020-04-05 00:00:00,1001289337,26114546,1329,2,150.368,1
2020-04-05 00:00:00,1001396452,30417042,9276,9,677.415,0
2020-04-05 00:00:00,1001396452,30117280,8463,2,88.686,0
2020-04-05 00:00:00,1001289337,24471017,2412,7,233.595,2
2020-04-05 00:00:00,1001396452,30279306,671,1,31.302,0
2020-04-05 00:00:00,1001388197,30411164,2111,1,141.84,0
2020-04-05 00:00:00,1001718067,30376558,3304,1,18.418,0
2020-04-05 00:00:00,1001388197,30411164,1980,2,104.14,0
2020-04-05 00:00:00,1001289337,24471016,1035,0,0.0,0
2020-04-05 00:00:00,1001396452,30279305,1006,6,377.128,0
2020-04-05 00:00:00,1001388197,30411164,349,0,0.0,0
2020-04-05 00:00:00,1001289337,26114546,1613,7,947.017,1
2020-04-05 00:00:00,1001396452,30417042,4038,4,292.128,0
2020-04-05 00:00:00,1001396452,30299635,2339,3,206.277,0
2020-04-05 00:00:00,1001289337,24471016,461,1,91.19,0
2020-04-05 00:00:00,1001289337,24471016,142,0,0.0,0
2020-04-05 00:00:00,1001396452,30417042,1923,8,339.973,0
2020-04-05 00:00:00,1001396452,30279305,688,0,0.0,0
2020-04-05 00:00:00,1001396452,30279306,515,0,0.0,0
2020-04-05 00:00:00,1001396452,30413682,420,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,3072,0,0.0,0
2020-04-05 00:00:00,1001289337,24471017,689,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,316,0,0.0,0
2020-04-05 00:00:00,1001396452,30279306,2730,3,87.692,0
2020-04-05 00:00:00,1001396452,30117280,7134,3,123.386,0
2020-04-05 00:00:00,1001396452,30299635,2360,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,2684,2,226.166,0
2020-04-05 00:00:00,1001396452,30299635,2572,2,173.324,0
2020-04-05 00:00:00,1001396452,30299635,1281,2,128.472,0
2020-04-05 00:00:00,1001396452,30145511,919,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,15,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,8,0,0.0,0
2020-04-05 00:00:00,1001854178,30451318,1409,7,928.474,0
2020-04-05 00:00:00,1001289337,24471016,147,0,0.0,0
2020-04-05 00:00:00,1001396452,30145511,3276,2,77.58,0
2020-04-05 00:00:00,1001396452,30145511,1737,3,237.233,0
2020-04-05 00:00:00,1001718067,30376558,1161,1,4.464,0
2020-04-05 00:00:00,1001388197,30411164,963,2,723.796,1
2020-04-05 00:00:00,1001289337,24471016,90,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,420,0,0.0,0
2020-04-05 00:00:00,1001396452,30354007,14190,3,154.704,0
2020-04-05 00:00:00,1001854178,30451319,8045,15,2819.789,0
2020-04-05 00:00:00,1001289337,30161119,386,4,567.519,0
2020-04-05 00:00:00,1001289337,26114546,863,7,1295.365,0
2020-04-05 00:00:00,1001388197,30411164,1927,4,409.706,0
2020-04-05 00:00:00,1001289337,24471016,480,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,3589,0,0.0,0
2020-04-05 00:00:00,1001396452,30413682,11389,11,846.936,0
2020-04-05 00:00:00,1001854178,30451316,1573,7,715.259,0
2020-04-05 00:00:00,1001396452,30279305,289,0,0.0,0
2020-04-05 00:00:00,1001289337,28439198,125,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,35,0,0.0,0
2020-04-05 00:00:00,1001388197,30411164,1908,7,605.028,1
2020-04-05 00:00:00,1001388197,30411163,14447,2,251.266,0
2020-04-05 00:00:00,1001388197,30411163,119120,105,10569.108,2
2020-04-05 00:00:00,1001854178,30451318,2372,3,262.78,0
2020-04-05 00:00:00,1001289337,28439198,1228,4,856.401,1
2020-04-05 00:00:00,1001854178,30451318,1398,9,1384.02,0
2020-04-05 00:00:00,1001396452,30145511,4148,4,360.151,0
2020-04-05 00:00:00,1001396452,30279305,630,2,164.878,0
2020-04-05 00:00:00,1001718067,30376558,5687,1,13.327,0
2020-04-05 00:00:00,1001718067,30376558,2447,2,27.344,0
2020-04-05 00:00:00,1001289337,28439198,27,0,0.0,0
2020-04-05 00:00:00,1001289337,24471017,5246,2,57.471,0
2020-04-05 00:00:00,1001289337,24471017,297,3,151.693,0
2020-04-05 00:00:00,1001289337,24471016,352,1,74.115,1
2020-04-05 00:00:00,1001396452,30299635,1414,3,246.852,0
2020-04-05 00:00:00,1001388197,30411163,105850,30,1996.558,0
2020-04-05 00:00:00,1001396452,30136449,210,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,440,0,0.0,0
2020-04-05 00:00:00,1001854178,30451319,8044,18,3331.787,0
2020-04-05 00:00:00,1001289337,28439198,28,0,0.0,0
2020-04-05 00:00:00,1001289337,24471017,617,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,11,0,0.0,0
2020-04-05 00:00:00,1001396452,30299635,2646,2,116.136,0
2020-04-05 00:00:00,1001396452,30279305,815,0,0.0,0
2020-04-05 00:00:00,1001396452,30279305,766,3,359.662,0
2020-04-05 00:00:00,1001388197,30411164,358,0,0.0,0
2020-04-05 00:00:00,1001396452,30117280,89270,43,2068.842,0
2020-04-05 00:00:00,1001396452,30279306,9546,22,683.609,0
2020-04-05 00:00:00,1001396452,30417042,2467,1,39.246,0
2020-04-05 00:00:00,1001718067,30376558,1264,1,14.034,0
2020-04-05 00:00:00,1001396452,30136449,313,0,0.0,0
2020-04-05 00:00:00,1001396452,30279304,614,1,46.902,0
2020-04-05 00:00:00,1001396452,30136449,93,0,0.0,0
2020-04-05 00:00:00,1001388197,30411163,36801,31,2902.915,0
2020-04-05 00:00:00,1001388197,30411163,5270,2,404.809,0
2020-04-05 00:00:00,1001388197,30411164,886,2,462.086,0
2020-04-05 00:00:00,1001289337,28439198,360,5,1126.656,0
2020-04-05 00:00:00,1001396452,30279304,461,3,145.208,0
2020-04-05 00:00:00,1001396452,30136449,309,0,0.0,0
2020-04-05 00:00:00,1001854178,30451316,463,1,265.986,0
2020-04-05 00:00:00,1001289337,24471016,42,0,0.0,0
2020-04-05 00:00:00,1001396452,30279304,1458,2,133.766,0
2020-04-05 00:00:00,1001396452,30279304,2862,8,563.131,0
2020-04-05 00:00:00,1001289337,24471016,275,0,0.0,0
2020-04-05 00:00:00,1001388197,30411164,400,1,345.234,0
2020-04-05 00:00:00,1001388197,30411163,485726,320,33502.184,13
2020-04-05 00:00:00,1001388197,30411164,12198,7,2208.791,1
2020-04-05 00:00:00,1001854178,30451317,14734,26,4751.703,0
2020-04-05 00:00:00,1001396452,30279306,3184,2,84.623,0
2020-04-05 00:00:00,1001289337,24471016,102,0,0.0,0
2020-04-05 00:00:00,1001388197,30411163,36327,23,2010.194,1
2020-04-05 00:00:00,1001396452,30279306,2932,5,183.599,0
2020-04-05 00:00:00,1001718067,30376558,5214,2,34.194,0
2020-04-05 00:00:00,1001289337,24471016,488,0,0.0,0
2020-04-05 00:00:00,1001396452,30145511,881,1,59.879,0
2020-04-05 00:00:00,1001396452,30145511,12061,13,1173.28,0
2020-04-05 00:00:00,1001289337,24471016,2724,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,34,0,0.0,0
2020-04-05 00:00:00,1001854178,30451316,1216,13,1405.662,0
2020-04-05 00:00:00,1001718067,30376558,59033,43,808.216,1
2020-04-05 00:00:00,1001396452,30136449,1326,4,348.908,0
2020-04-05 00:00:00,1001854178,30451316,463,2,947.31,0
2020-04-05 00:00:00,1001289337,28439198,92,0,0.0,0
2020-04-05 00:00:00,1001396452,30279305,249,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,935,0,0.0,0
2020-04-05 00:00:00,1001396452,30279304,236,1,51.851,0
2020-04-05 00:00:00,1001388197,30411163,32093,22,1991.614,0
2020-04-05 00:00:00,1001388197,30411163,30671,15,1253.748,0
2020-04-05 00:00:00,1001388197,30411163,296431,259,24877.425,6
2020-04-05 00:00:00,1001289337,24471017,342,2,89.932,0
2020-04-05 00:00:00,1001388197,30411163,8665,5,669.031,0
2020-04-05 00:00:00,1001854178,30451318,1291,2,158.348,0
2020-04-05 00:00:00,1001718067,30376558,331,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,340,0,0.0,0
2020-04-05 00:00:00,1001396452,30413683,2680,3,136.226,0
2020-04-05 00:00:00,1001289337,30161119,82,0,0.0,0
2020-04-05 00:00:00,1001289337,28439198,203,1,275.155,0
2020-04-05 00:00:00,1001289337,24471016,358,0,0.0,0
2020-04-05 00:00:00,1001396452,30299635,371,1,57.917,0
2020-04-05 00:00:00,1001396452,30117280,8553,2,95.877,0
2020-04-05 00:00:00,1001289337,28439198,25,0,0.0,0
2020-04-05 00:00:00,1001289337,28439198,398,2,641.459,1
2020-04-05 00:00:00,1001289337,28439198,521,5,565.872,2
2020-04-05 00:00:00,1001396452,30279305,293,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,320,0,0.0,0
2020-04-05 00:00:00,1001289337,26114546,1577,5,984.655,1
2020-04-05 00:00:00,1001396452,30279304,503,0,0.0,0
2020-04-05 00:00:00,1001854178,30451319,7997,12,2030.137,0
2020-04-05 00:00:00,1001289337,24471016,2903,1,76.508,0
2020-04-05 00:00:00,1001388197,30411164,10278,4,339.249,0
2020-04-05 00:00:00,1001388197,30411163,66068,68,6913.144,2
2020-04-05 00:00:00,1001396452,30413683,12164,27,1004.131,0
2020-04-05 00:00:00,1001854178,30451318,1187,1,181.393,0
2020-04-05 00:00:00,1001718067,30376558,1565,2,55.23,1
2020-04-05 00:00:00,1001388197,30411164,4723,6,590.749,0
2020-04-05 00:00:00,1001289337,28439198,432,2,534.456,0
2020-04-05 00:00:00,1001289337,24471017,195,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,50,0,0.0,0
2020-04-05 00:00:00,1001289337,30161119,64,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,6860,2,255.754,2
2020-04-05 00:00:00,1001289337,24471017,1199,4,161.239,1
2020-04-05 00:00:00,1001289337,24471016,123,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,49,0,0.0,0
2020-04-05 00:00:00,1001718067,30376558,15214,14,271.932,0
2020-04-05 00:00:00,1001388197,30411164,2048,4,573.446,0
2020-04-05 00:00:00,1001854178,30451316,1522,6,1167.73,0
2020-04-05 00:00:00,1001289337,24471016,104,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,373,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,2512,0,0.0,0
2020-04-05 00:00:00,1001396452,30279305,255,0,0.0,0
2020-04-05 00:00:00,1001396452,30279304,252,2,56.233,0
2020-04-05 00:00:00,1001289337,28439198,563,1,272.604,1
2020-04-05 00:00:00,1001289337,24471016,92,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,164,0,0.0,0
2020-04-05 00:00:00,1001388197,30411163,7816,1,115.197,0
2020-04-05 00:00:00,1001289337,30161119,400,8,818.207,1
2020-04-05 00:00:00,1001388197,30411164,2007,5,342.435,3
2020-04-05 00:00:00,1001388197,30411164,1921,2,340.856,0
2020-04-05 00:00:00,1001854178,30451318,2324,10,1463.326,0
2020-04-05 00:00:00,1001388197,30411164,4631,3,303.033,0
2020-04-05 00:00:00,1001388197,30411164,560,0,0.0,0
2020-04-05 00:00:00,1001388197,30411164,5367,7,1481.494,3
2020-04-05 00:00:00,1001289337,24471016,118,0,0.0,0
2020-04-05 00:00:00,1001718067,30376558,133,0,0.0,0
2020-04-05 00:00:00,1001718067,30376558,170,0,0.0,0
2020-04-05 00:00:00,1001854178,30451319,8316,10,1853.22,0
2020-04-05 00:00:00,1001854178,30451316,1186,9,1550.74,1
2020-04-05 00:00:00,1001289337,24471016,381,0,0.0,0
2020-04-05 00:00:00,1001396452,30354007,36408,17,968.584,0
2020-04-05 00:00:00,1001396452,30279304,552,2,142.55,0
2020-04-05 00:00:00,1001396452,30279304,514,1,123.529,0
2020-04-05 00:00:00,1001289337,24471016,467,0,0.0,0
2020-04-05 00:00:00,1001289337,30161119,388,1,20.488,0
2020-04-05 00:00:00,1001289337,24471016,853,0,0.0,0
2020-04-05 00:00:00,1001388197,30411164,5108,9,735.712,2
2020-04-05 00:00:00,1001388197,30411164,554,0,0.0,0
2020-04-05 00:00:00,1001396452,30354006,2878,4,515.761,0
2020-04-05 00:00:00,1001388197,30411164,599,0,0.0,0
2020-04-05 00:00:00,1001388197,30411164,4955,9,896.154,0
2020-04-05 00:00:00,1001388197,30411164,369,0,0.0,0
2020-04-05 00:00:00,1001289337,28439198,29,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,88,0,0.0,0
2020-04-05 00:00:00,1001854178,30451318,1368,7,1014.308,0
2020-04-05 00:00:00,1001289337,24471016,5102,1,31.956,0
2020-04-05 00:00:00,1001289337,28439198,77,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,281,0,0.0,0
2020-04-05 00:00:00,1001289337,24471016,673,0,0.0,0
2020-04-05 00:00:00,1001396452,30136449,1222,2,223.111,0
2020-04-05 00:00:00,1001289337,24471017,1142,1,54.227,1
2020-04-05 00:00:00,1001388197,30411163,31231,24,2375.192,0
2020-04-05 00:00:00,1001388197,30411163,13416,23,2688.433,2
2020-04-05 00:00:00,1001388197,30411163,4194,0,0.0,0
2020-04-05 00:00:00,1001388197,30411163,8081,3,791.969,1
2020-04-05 00:00:00,1001854178,30451316,1234,11,1738.575,0
2020-04-05 00:00:00,1001289337,28439198,348,2,391.659,0
2020-04-05 00:00:00,1001854178,30451318,1425,9,1497.79,0
2020-04-05 00:00:00,1001854178,30451317,10716,21,3806.452,0
2020-04-05 00:00:00,1001396452,30299635,362,0,0.0,0
2020-04-05 00:00:00,1001854178,30451318,2284,4,617.807,0
2020-04-05 00:00:00,1001388197,30411164,38504,31,4546.891,0
2020-04-05 00:00:00,1001388197,30411164,11535,3,364.423,1
2020-04-05 00:00:00,1001388197,30411164,914,0,0.0,0
2020-04-05 00:00:00,1001718067,30376558,181,0,0.0,0
2020-04-05 00:00:00,1001718067,30376558,150,0,0.0,0
2020-04-05 00:00:00,1001396452,30136449,921,3,279.308,0
2020-04-05 00:00:00,1001388197,30411164,5230,9,911.114,0
2020-04-05 00:00:00,1001854178,30451317,12792,26,4325.577,0
2020-04-05 00:00:00,1001396452,30413682,4499,2,163.866,0
2020-04-05 00:00:00,1001396452,30299635,2709,2,152.997,0
2020-04-05 00:00:00,1001289337,24471016,499,0,0.0,0
2020-04-05 00:00:00,1001388197,30411163,8462,0,0.0,0
2020-04-05 00:00:00,1001388197,30411163,101964,24,3482.878,0
2020-04-05 00:00:00,1001396452,30299635,541,2,105.599,0
